output_id	question_id	listNum	otherLang	itemName	cond	expt	prompt	bestguess	minimum	maximum
18	26	1	no	plants	FILLER	FILLER	Pauline is a woman from the US. How many house plants do you think Pauline has?	2	1	10
18	27	1	no	colleagues	FILLER	FILLER	Linda is a woman from the US. How many colleagues do you think Linda has?	10	3	15
18	28	1	no	shoes	FILLER	FILLER	Melanie is a woman from the US. How many pairs of shoes do you think Melanie owns?	3	2	5
18	29	1	no	candy	FILLER	FILLER	Scott is a 12-year-old from the US. How many candy bars do you think Scott ate last month?	6	2	8
18	30	1	no	speculation1	a	fillers	Corey and Charlotte are professional tuba players. They were guessing that the tuba is how hold?	2	2	2
18	31	1	no	restaurants	FILLER	FILLER	Sarah is a woman from the US. How many restaurants do you think Sarah went to last year?	4	2	10
18	32	1	no	beer	FILLER	FILLER	John is a man from the the US. How many beers do you think John drank last month?	15	5	20
18	33	1	no	correct4	b	fillers	Everyone eventually has to face challenges and stand on their own feet.  How many feet does a person have?	2	2	2
18	34	1	no	coffee	FILLER	FILLER	Andy is a man from the US. How many cups of coffee do you think Andy drinks per day?	3	1	5
18	35	1	no	vacuum	FILLER	FILLER	Patricia is a woman from the US. How many times do you think Patricia vacuumed last month?	10	5	20
18	36	1	no	phone	FILLER	FILLER	Jill is a woman from the US. How many hours do you think Jill spent on her phone last week?	25	15	35
18	37	1	no	speculation2	b	fillers	Mr Grongitts went to a boring barbecue party again last weekend. Mr Grongitts was very bored. How many days til he attends another one?	0	0	0
18	38	1	no	dishwasher	FILLER	FILLER	Lily is a woman from the US. How many times do you think Lily ran her dishwasher last month?	7	5	20
18	39	1	no	car	FILLER	FILLER	Jeff is a man from the US. How many hours do you think Jeff spent in a car last week?	15	10	25
18	40	1	no	class	FILLER	FILLER	Erin is a first grade student in primary school. How many children do you think there are in Erin's class?	20	10	25
18	41	1	no	calls	FILLER	FILLER	Lisa is a woman from the US. How many phone calls do you think Lisa made last week?	15	10	30
18	42	1	no	football	FILLER	FILLER	Kyle is a teenager from the US. How many times do you think Kyle had football practice last month?	14	5	25
18	43	1	no	speculation3	a	fillers	Gina discovered a new band on the internet called 'This will destroy you'. How many albums will she buy?	2	1	3
19	1	0	no	car	FILLER	FILLER	Jeff is a man from the US. How many hours do you think Jeff spent in a car last week?	10	2	16
19	2	0	no	vacuum	FILLER	FILLER	Patricia is a woman from the US. How many times do you think Patricia vacuumed last month?	4	0	8
19	3	0	no	plants	FILLER	FILLER	Pauline is a woman from the US. How many house plants do you think Pauline has?	6	0	12
19	4	0	no	speculation2	a	fillers	Mr Grongitts went to a boring barbecue party again last weekend. Mr Grongitts was very bored. How many days til he attends another one?	90	49	180
19	5	0	no	cousin	FILLER	FILLER	Jess is a woman from the US. How many cousins do you think Jess has?	8	1	17
19	6	0	no	hair	FILLER	FILLER	Betty is a woman from the US. How many times do you think Betty washed her hair last month?	30	15	45
19	7	0	no	wine	FILLER	FILLER	Gilly is a woman from the US. How many glasses of wine do you think Gilly drank last month?	12	0	30
19	8	0	no	shoes	FILLER	FILLER	Melanie is a woman from the US. How many pairs of shoes do you think Melanie owns?	9	4	18
19	9	0	no	cards	FILLER	FILLER	Wanda is a woman from the US. How many cards do you think Wanda has in her wallet?	8	3	25
19	22	0	no	correct1	b	fillers	No one knows exactly when the Roman alphabet was first invented. How many letters are in the modern alphabet?	26	26	26
19	11	0	no	calls	FILLER	FILLER	Lisa is a woman from the US. How many phone calls do you think Lisa made last week?	14	6	40
19	12	0	no	orderonline	FILLER	FILLER	Robert is a man from the US. How many times do you think Robert ordered something online last year?	10	3	24
19	13	0	no	beer	FILLER	FILLER	John is a man from the the US. How many beers do you think John drank last month?	36	6	60
19	14	0	no	movie	FILLER	FILLER	Nick is a man from the US. How many movies do you think Nick saw last year?	3	0	6
19	15	0	no	dog	FILLER	FILLER	Hugh is a man from the US. How often do you think he walked his dog last week?	7	4	12
19	16	0	no	concert	FILLER	FILLER	Zach is a man from the US. How many concerts do you think Zach went to last year?	3	0	6
19	17	0	no	keys	FILLER	FILLER	Brendan is a man from the US. How many keys do you think are on Brendan's key chain?	6	2	8
19	18	0	no	burger	FILLER	FILLER	Joseph is a man from the US. How many burgers do you think Joseph ate last month?	8	2	16
19	38	0	no	correct2	a	fillers	Johnny and his brother are looking forward to the holidays. How many days are in Johnny's favorite Christmas carol is 'The ... days of Christmas'?	12	12	12
19	20	0	no	cook	FILLER	FILLER	Tony is a man from the US. How many meals do you think Tony cooked at home last month?	4	1	24
19	21	0	no	date	FILLER	FILLER	Trey and Tina are a couple from the US. How many times do you think Trey and Tina hired a babysitter last year?	12	4	24
19	10	0	no	correct3	b	fillers	My best friend always reminds me to take a break since there aren't infinite hours in the day. How many are there?	24	24	24
19	23	0	no	restaurants	FILLER	FILLER	Sarah is a woman from the US. How many restaurants do you think Sarah went to last year?	8	3	14
19	24	0	no	plane	FILLER	FILLER	Gary is a man from the US. How many flights do you think Gary was on last year?	2	0	6
19	25	0	no	colleagues	FILLER	FILLER	Linda is a woman from the US. How many colleagues do you think Linda has?	20	4	50
19	26	0	no	speculation1	b	fillers	Corey and Charlotte are professional tuba players. They were guessing that the tuba is how hold?	4	2	15
19	27	0	no	takeout	FILLER	FILLER	Ralph is a man from the US. How many times do you think Ralph ordered take-out last month?	8	3	24
19	28	0	no	coffee	FILLER	FILLER	Andy is a man from the US. How many cups of coffee do you think Andy drinks per day?	2	0	6
19	29	0	no	class	FILLER	FILLER	Erin is a first grade student in primary school. How many children do you think there are in Erin's class?	22	15	35
19	30	0	no	phone	FILLER	FILLER	Jill is a woman from the US. How many hours do you think Jill spent on her phone last week?	56	15	112
19	31	0	no	dishwasher	FILLER	FILLER	Lily is a woman from the US. How many times do you think Lily ran her dishwasher last month?	4	2	10
19	32	0	no	books	FILLER	FILLER	Nathalie is a woman from the US. How many books do you think Nathalie read last year?	3	0	12
19	33	0	no	speculation3	b	fillers	Gina discovered a new band on the internet called 'This will destroy you'. How many albums will she buy?	2	1	4
19	34	0	no	friends	FILLER	FILLER	Lelia is a woman from the US. How many friends do you think Lelia has?	8	1	25
19	35	0	no	chairs	FILLER	FILLER	Rob and Wendy are a couple from the US. How many chairs do you think Rob and Wendy own?	16	6	24
19	36	0	no	football	FILLER	FILLER	Kyle is a teenager from the US. How many times do you think Kyle had football practice last month?	20	12	30
19	37	0	no	tshirts	FILLER	FILLER	Liam is a man from the US. How many T-shirts do you think Liam has?	8	3	15
19	19	0	no	correct4	a	fillers	Everyone eventually has to face challenges and stand on their own feet.  How many feet does a person have?	2	2	2
19	39	0	no	workout	FILLER	FILLER	Jennifer is a woman from the US. How many times do you think Jennifer worked out last month?	12	3	30
19	40	0	no	birthday	FILLER	FILLER	Samantha is a 14-year-old girl from the US. How many birthday parties do you think Samantha attended last year?	3	1	5
19	41	0	no	laundry	FILLER	FILLER	Peter is a man from the US. How many loads of laundry do you think Peter washed last month?	4	1	12
19	42	0	no	candy	FILLER	FILLER	Scott is a 12-year-old from the US. How many candy bars do you think Scott ate last month?	8	3	15
19	43	0	no	speculation4	a	fillers	Amtrak operates trains in the US. How many minutes late was yesterday's 8:30 Amtrak train from NYC to Boston?	1	0	7
20	1	1	no	workout	FILLER	FILLER	Jennifer is a woman from the US. How many times do you think Jennifer worked out last month?	2	0	20
20	2	1	no	date	FILLER	FILLER	Trey and Tina are a couple from the US. How many times do you think Trey and Tina hired a babysitter last year?	26	0	100
20	3	1	no	correct1	a	fillers	No one knows exactly when the Roman alphabet was first invented. How many letters are in the modern alphabet?	26	26	26
20	4	1	no	class	FILLER	FILLER	Erin is a first grade student in primary school. How many children do you think there are in Erin's class?	20	13	30
20	5	1	no	chairs	FILLER	FILLER	Rob and Wendy are a couple from the US. How many chairs do you think Rob and Wendy own?	6	2	12
20	6	1	no	correct2	b	fillers	Johnny and his brother are looking forward to the holidays. How many days are in Johnny's favorite Christmas carol is 'The ... days of Christmas'?	12	12	12
20	7	1	no	dishwasher	FILLER	FILLER	Lily is a woman from the US. How many times do you think Lily ran her dishwasher last month?	5	0	30
20	8	1	no	restaurants	FILLER	FILLER	Sarah is a woman from the US. How many restaurants do you think Sarah went to last year?	6	0	20
20	9	1	no	cards	FILLER	FILLER	Wanda is a woman from the US. How many cards do you think Wanda has in her wallet?	3	0	7
20	10	1	no	concert	FILLER	FILLER	Zach is a man from the US. How many concerts do you think Zach went to last year?	2	0	6
20	11	1	no	speculation3	a	fillers	Gina discovered a new band on the internet called 'This will destroy you'. How many albums will she buy?	1	0	2
20	12	1	no	tshirts	FILLER	FILLER	Liam is a man from the US. How many T-shirts do you think Liam has?	10	5	20
20	13	1	no	beer	FILLER	FILLER	John is a man from the the US. How many beers do you think John drank last month?	10	0	40
20	19	1	no	correct3	a	fillers	My best friend always reminds me to take a break since there aren't infinite hours in the day. How many are there?	24	24	24
20	15	1	no	car	FILLER	FILLER	Jeff is a man from the US. How many hours do you think Jeff spent in a car last week?	5	0	10
20	16	1	no	wine	FILLER	FILLER	Gilly is a woman from the US. How many glasses of wine do you think Gilly drank last month?	6	0	12
20	17	1	no	football	FILLER	FILLER	Kyle is a teenager from the US. How many times do you think Kyle had football practice last month?	8	0	20
20	18	1	no	calls	FILLER	FILLER	Lisa is a woman from the US. How many phone calls do you think Lisa made last week?	10	0	30
20	14	1	no	correct4	b	fillers	Everyone eventually has to face challenges and stand on their own feet.  How many feet does a person have?	2	2	2
20	20	1	no	hair	FILLER	FILLER	Betty is a woman from the US. How many times do you think Betty washed her hair last month?	20	0	30
20	21	1	no	cousin	FILLER	FILLER	Jess is a woman from the US. How many cousins do you think Jess has?	4	0	10
20	22	1	no	colleagues	FILLER	FILLER	Linda is a woman from the US. How many colleagues do you think Linda has?	15	0	25
20	23	1	no	movie	FILLER	FILLER	Nick is a man from the US. How many movies do you think Nick saw last year?	12	0	40
20	24	1	no	phone	FILLER	FILLER	Jill is a woman from the US. How many hours do you think Jill spent on her phone last week?	9	0	30
20	25	1	no	speculation1	a	fillers	Corey and Charlotte are professional tuba players. They were guessing that the tuba is how hold?	200	100	500
20	26	1	no	coffee	FILLER	FILLER	Andy is a man from the US. How many cups of coffee do you think Andy drinks per day?	1	0	2
20	27	1	no	friends	FILLER	FILLER	Lelia is a woman from the US. How many friends do you think Lelia has?	12	0	100
20	28	1	no	shoes	FILLER	FILLER	Melanie is a woman from the US. How many pairs of shoes do you think Melanie owns?	8	1	20
20	29	1	no	laundry	FILLER	FILLER	Peter is a man from the US. How many loads of laundry do you think Peter washed last month?	4	2	9
20	30	1	no	orderonline	FILLER	FILLER	Robert is a man from the US. How many times do you think Robert ordered something online last year?	5	0	30
20	31	1	no	cook	FILLER	FILLER	Tony is a man from the US. How many meals do you think Tony cooked at home last month?	300	0	900
20	32	1	no	takeout	FILLER	FILLER	Ralph is a man from the US. How many times do you think Ralph ordered take-out last month?	5	0	30
20	33	1	no	speculation4	b	fillers	Amtrak operates trains in the US. How many minutes late was yesterday's 8:30 Amtrak train from NYC to Boston?	1	0	3
20	34	1	no	books	FILLER	FILLER	Nathalie is a woman from the US. How many books do you think Nathalie read last year?	3	0	10
20	35	1	no	candy	FILLER	FILLER	Scott is a 12-year-old from the US. How many candy bars do you think Scott ate last month?	3	0	10
20	36	1	no	dog	FILLER	FILLER	Hugh is a man from the US. How often do you think he walked his dog last week?	20	0	30
20	37	1	no	plane	FILLER	FILLER	Gary is a man from the US. How many flights do you think Gary was on last year?	2	0	10
20	38	1	no	vacuum	FILLER	FILLER	Patricia is a woman from the US. How many times do you think Patricia vacuumed last month?	2	0	5
20	39	1	no	burger	FILLER	FILLER	Joseph is a man from the US. How many burgers do you think Joseph ate last month?	15	0	30
20	40	1	no	keys	FILLER	FILLER	Brendan is a man from the US. How many keys do you think are on Brendan's key chain?	5	1	9
20	41	1	no	birthday	FILLER	FILLER	Samantha is a 14-year-old girl from the US. How many birthday parties do you think Samantha attended last year?	4	0	8
20	42	1	no	plants	FILLER	FILLER	Pauline is a woman from the US. How many house plants do you think Pauline has?	3	0	6
20	43	1	no	speculation2	b	fillers	Mr Grongitts went to a boring barbecue party again last weekend. Mr Grongitts was very bored. How many days til he attends another one?	1	0	21
21	1	0	no	books	FILLER	FILLER	Nathalie is a woman from the US. How many books do you think Nathalie read last year?	2	0	5
21	2	0	no	wine	FILLER	FILLER	Gilly is a woman from the US. How many glasses of wine do you think Gilly drank last month?	8	1	20
21	3	0	no	plants	FILLER	FILLER	Pauline is a woman from the US. How many house plants do you think Pauline has?	8	2	15
21	27	0	no	correct1	b	fillers	No one knows exactly when the Roman alphabet was first invented. How many letters are in the modern alphabet?	26	26	26
21	5	0	no	car	FILLER	FILLER	Jeff is a man from the US. How many hours do you think Jeff spent in a car last week?	5	3	7
21	6	0	no	phone	FILLER	FILLER	Jill is a woman from the US. How many hours do you think Jill spent on her phone last week?	3	1	5
21	7	0	no	colleagues	FILLER	FILLER	Linda is a woman from the US. How many colleagues do you think Linda has?	12	6	25
21	8	0	no	shoes	FILLER	FILLER	Melanie is a woman from the US. How many pairs of shoes do you think Melanie owns?	6	4	12
21	9	0	no	speculation1	b	fillers	Corey and Charlotte are professional tuba players. They were guessing that the tuba is how hold?	100	70	200
21	10	0	no	candy	FILLER	FILLER	Scott is a 12-year-old from the US. How many candy bars do you think Scott ate last month?	4	2	6
21	11	0	no	football	FILLER	FILLER	Kyle is a teenager from the US. How many times do you think Kyle had football practice last month?	0	0	4
21	12	0	no	dishwasher	FILLER	FILLER	Lily is a woman from the US. How many times do you think Lily ran her dishwasher last month?	12	7	20
21	13	0	no	takeout	FILLER	FILLER	Ralph is a man from the US. How many times do you think Ralph ordered take-out last month?	6	2	8
21	14	0	no	orderonline	FILLER	FILLER	Robert is a man from the US. How many times do you think Robert ordered something online last year?	8	4	20
21	15	0	no	speculation3	b	fillers	Gina discovered a new band on the internet called 'This will destroy you'. How many albums will she buy?	1	0	1
21	16	0	no	coffee	FILLER	FILLER	Andy is a man from the US. How many cups of coffee do you think Andy drinks per day?	2	0	4
21	17	0	no	beer	FILLER	FILLER	John is a man from the the US. How many beers do you think John drank last month?	12	4	28
21	18	0	no	keys	FILLER	FILLER	Brendan is a man from the US. How many keys do you think are on Brendan's key chain?	6	3	9
21	19	0	no	dog	FILLER	FILLER	Hugh is a man from the US. How often do you think he walked his dog last week?	6	4	14
21	37	0	no	correct2	a	fillers	Johnny and his brother are looking forward to the holidays. How many days are in Johnny's favorite Christmas carol is 'The ... days of Christmas'?	12	12	12
21	21	0	no	movie	FILLER	FILLER	Nick is a man from the US. How many movies do you think Nick saw last year?	3	1	8
21	22	0	no	date	FILLER	FILLER	Trey and Tina are a couple from the US. How many times do you think Trey and Tina hired a babysitter last year?	3	1	8
21	23	0	no	concert	FILLER	FILLER	Zach is a man from the US. How many concerts do you think Zach went to last year?	1	0	4
21	24	0	no	cook	FILLER	FILLER	Tony is a man from the US. How many meals do you think Tony cooked at home last month?	18	10	30
21	25	0	no	workout	FILLER	FILLER	Jennifer is a woman from the US. How many times do you think Jennifer worked out last month?	8	2	12
21	26	0	no	friends	FILLER	FILLER	Lelia is a woman from the US. How many friends do you think Lelia has?	6	1	20
21	4	0	no	correct3	b	fillers	My best friend always reminds me to take a break since there aren't infinite hours in the day. How many are there?	24	24	24
21	28	0	no	vacuum	FILLER	FILLER	Patricia is a woman from the US. How many times do you think Patricia vacuumed last month?	5	2	8
21	29	0	no	birthday	FILLER	FILLER	Samantha is a 14-year-old girl from the US. How many birthday parties do you think Samantha attended last year?	3	2	5
21	30	0	no	speculation2	a	fillers	Mr Grongitts went to a boring barbecue party again last weekend. Mr Grongitts was very bored. How many days til he attends another one?	7	2	12
21	31	0	no	cousin	FILLER	FILLER	Jess is a woman from the US. How many cousins do you think Jess has?	7	3	20
21	32	0	no	restaurants	FILLER	FILLER	Sarah is a woman from the US. How many restaurants do you think Sarah went to last year?	6	3	8
21	33	0	no	chairs	FILLER	FILLER	Rob and Wendy are a couple from the US. How many chairs do you think Rob and Wendy own?	8	4	12
21	34	0	no	class	FILLER	FILLER	Erin is a first grade student in primary school. How many children do you think there are in Erin's class?	24	12	30
21	35	0	no	tshirts	FILLER	FILLER	Liam is a man from the US. How many T-shirts do you think Liam has?	6	4	10
21	36	0	no	hair	FILLER	FILLER	Betty is a woman from the US. How many times do you think Betty washed her hair last month?	20	15	30
21	20	0	no	correct4	a	fillers	Everyone eventually has to face challenges and stand on their own feet.  How many feet does a person have?	2	2	2
21	38	0	no	cards	FILLER	FILLER	Wanda is a woman from the US. How many cards do you think Wanda has in her wallet?	3	1	6
21	39	0	no	laundry	FILLER	FILLER	Peter is a man from the US. How many loads of laundry do you think Peter washed last month?	4	2	6
21	40	0	no	burger	FILLER	FILLER	Joseph is a man from the US. How many burgers do you think Joseph ate last month?	3	1	5
21	41	0	no	calls	FILLER	FILLER	Lisa is a woman from the US. How many phone calls do you think Lisa made last week?	4	2	8
21	42	0	no	plane	FILLER	FILLER	Gary is a man from the US. How many flights do you think Gary was on last year?	1	0	6
21	43	0	no	speculation4	a	fillers	Amtrak operates trains in the US. How many minutes late was yesterday's 8:30 Amtrak train from NYC to Boston?	8	0	15
22	1	1	no	friends	FILLER	FILLER	Lelia is a woman from the US. How many friends do you think Lelia has?	6	1	12
22	2	1	no	vacuum	FILLER	FILLER	Patricia is a woman from the US. How many times do you think Patricia vacuumed last month?	4	1	30
22	3	1	no	restaurants	FILLER	FILLER	Sarah is a woman from the US. How many restaurants do you think Sarah went to last year?	20	1	50
22	4	1	no	books	FILLER	FILLER	Nathalie is a woman from the US. How many books do you think Nathalie read last year?	5	1	15
22	5	1	no	speculation2	b	fillers	Mr Grongitts went to a boring barbecue party again last weekend. Mr Grongitts was very bored. How many days til he attends another one?	6	1	7
22	6	1	no	wine	FILLER	FILLER	Gilly is a woman from the US. How many glasses of wine do you think Gilly drank last month?	3	1	10
22	7	1	no	plane	FILLER	FILLER	Gary is a man from the US. How many flights do you think Gary was on last year?	4	1	10
22	8	1	no	football	FILLER	FILLER	Kyle is a teenager from the US. How many times do you think Kyle had football practice last month?	16	4	20
22	9	1	no	candy	FILLER	FILLER	Scott is a 12-year-old from the US. How many candy bars do you think Scott ate last month?	4	1	12
22	10	1	no	cook	FILLER	FILLER	Tony is a man from the US. How many meals do you think Tony cooked at home last month?	30	1	50
22	11	1	no	correct3	a	fillers	My best friend always reminds me to take a break since there aren't infinite hours in the day. How many are there?	24	24	24
22	12	1	no	cousin	FILLER	FILLER	Jess is a woman from the US. How many cousins do you think Jess has?	10	1	25
22	13	1	no	burger	FILLER	FILLER	Joseph is a man from the US. How many burgers do you think Joseph ate last month?	6	1	30
22	14	1	no	laundry	FILLER	FILLER	Peter is a man from the US. How many loads of laundry do you think Peter washed last month?	8	4	12
22	15	1	no	orderonline	FILLER	FILLER	Robert is a man from the US. How many times do you think Robert ordered something online last year?	15	1	52
22	16	1	no	speculation4	b	fillers	Amtrak operates trains in the US. How many minutes late was yesterday's 8:30 Amtrak train from NYC to Boston?	30	5	120
22	17	1	no	dishwasher	FILLER	FILLER	Lily is a woman from the US. How many times do you think Lily ran her dishwasher last month?	30	15	90
22	18	1	no	coffee	FILLER	FILLER	Andy is a man from the US. How many cups of coffee do you think Andy drinks per day?	3	1	5
22	19	1	no	dog	FILLER	FILLER	Hugh is a man from the US. How often do you think he walked his dog last week?	5	1	21
22	20	1	no	plants	FILLER	FILLER	Pauline is a woman from the US. How many house plants do you think Pauline has?	2	1	4
22	21	1	no	speculation3	a	fillers	Gina discovered a new band on the internet called 'This will destroy you'. How many albums will she buy?	1	1	1
22	22	1	no	date	FILLER	FILLER	Trey and Tina are a couple from the US. How many times do you think Trey and Tina hired a babysitter last year?	20	12	260
22	23	1	no	car	FILLER	FILLER	Jeff is a man from the US. How many hours do you think Jeff spent in a car last week?	7	2	14
22	24	1	no	class	FILLER	FILLER	Erin is a first grade student in primary school. How many children do you think there are in Erin's class?	22	18	28
22	25	1	no	takeout	FILLER	FILLER	Ralph is a man from the US. How many times do you think Ralph ordered take-out last month?	4	1	8
22	26	1	no	correct1	a	fillers	No one knows exactly when the Roman alphabet was first invented. How many letters are in the modern alphabet?	26	26	26
22	27	1	no	keys	FILLER	FILLER	Brendan is a man from the US. How many keys do you think are on Brendan's key chain?	6	2	10
22	28	1	no	hair	FILLER	FILLER	Betty is a woman from the US. How many times do you think Betty washed her hair last month?	15	4	30
22	29	1	no	chairs	FILLER	FILLER	Rob and Wendy are a couple from the US. How many chairs do you think Rob and Wendy own?	8	2	20
22	30	1	no	shoes	FILLER	FILLER	Melanie is a woman from the US. How many pairs of shoes do you think Melanie owns?	20	4	50
22	31	1	no	correct2	b	fillers	Johnny and his brother are looking forward to the holidays. How many days are in Johnny's favorite Christmas carol is 'The ... days of Christmas'?	12	12	12
22	32	1	no	concert	FILLER	FILLER	Zach is a man from the US. How many concerts do you think Zach went to last year?	3	1	6
22	33	1	no	tshirts	FILLER	FILLER	Liam is a man from the US. How many T-shirts do you think Liam has?	23	7	40
22	34	1	no	beer	FILLER	FILLER	John is a man from the the US. How many beers do you think John drank last month?	10	1	40
22	35	1	no	movie	FILLER	FILLER	Nick is a man from the US. How many movies do you think Nick saw last year?	52	15	156
22	36	1	no	calls	FILLER	FILLER	Lisa is a woman from the US. How many phone calls do you think Lisa made last week?	21	15	40
22	37	1	no	birthday	FILLER	FILLER	Samantha is a 14-year-old girl from the US. How many birthday parties do you think Samantha attended last year?	6	3	12
22	38	1	no	correct4	b	fillers	Everyone eventually has to face challenges and stand on their own feet.  How many feet does a person have?	2	2	2
22	39	1	no	workout	FILLER	FILLER	Jennifer is a woman from the US. How many times do you think Jennifer worked out last month?	12	4	30
22	40	1	no	colleagues	FILLER	FILLER	Linda is a woman from the US. How many colleagues do you think Linda has?	15	5	50
22	41	1	no	phone	FILLER	FILLER	Jill is a woman from the US. How many hours do you think Jill spent on her phone last week?	8	6	16
22	42	1	no	cards	FILLER	FILLER	Wanda is a woman from the US. How many cards do you think Wanda has in her wallet?	6	2	10
22	43	1	no	speculation1	a	fillers	Corey and Charlotte are professional tuba players. They were guessing that the tuba is how hold?	125	100	200
23	1	0	no	phone	FILLER	FILLER	Jill is a woman from the US. How many hours do you think Jill spent on her phone last week?	20	8	30
23	2	0	no	vacuum	FILLER	FILLER	Patricia is a woman from the US. How many times do you think Patricia vacuumed last month?	4	1	8
23	3	0	no	restaurants	FILLER	FILLER	Sarah is a woman from the US. How many restaurants do you think Sarah went to last year?	75	12	225
23	4	0	no	cousin	FILLER	FILLER	Jess is a woman from the US. How many cousins do you think Jess has?	5	1	12
23	5	0	no	speculation2	a	fillers	Mr Grongitts went to a boring barbecue party again last weekend. Mr Grongitts was very bored. How many days til he attends another one?	100	7	225
23	6	0	no	birthday	FILLER	FILLER	Samantha is a 14-year-old girl from the US. How many birthday parties do you think Samantha attended last year?	3	1	10
23	7	0	no	orderonline	FILLER	FILLER	Robert is a man from the US. How many times do you think Robert ordered something online last year?	50	10	150
23	8	0	no	wine	FILLER	FILLER	Gilly is a woman from the US. How many glasses of wine do you think Gilly drank last month?	8	0	30
23	9	0	no	dog	FILLER	FILLER	Hugh is a man from the US. How often do you think he walked his dog last week?	4	0	14
23	10	0	no	correct3	b	fillers	My best friend always reminds me to take a break since there aren't infinite hours in the day. How many are there?	24	24	24
23	11	0	no	movie	FILLER	FILLER	Nick is a man from the US. How many movies do you think Nick saw last year?	20	3	75
23	12	0	no	plants	FILLER	FILLER	Pauline is a woman from the US. How many house plants do you think Pauline has?	5	0	12
23	13	0	no	colleagues	FILLER	FILLER	Linda is a woman from the US. How many colleagues do you think Linda has?	15	0	50
23	14	0	no	friends	FILLER	FILLER	Lelia is a woman from the US. How many friends do you think Lelia has?	5	1	20
23	15	0	no	tshirts	FILLER	FILLER	Liam is a man from the US. How many T-shirts do you think Liam has?	20	5	60
23	16	0	no	speculation1	b	fillers	Corey and Charlotte are professional tuba players. They were guessing that the tuba is how hold?	100	50	250
23	17	0	no	shoes	FILLER	FILLER	Melanie is a woman from the US. How many pairs of shoes do you think Melanie owns?	10	3	100
23	18	0	no	chairs	FILLER	FILLER	Rob and Wendy are a couple from the US. How many chairs do you think Rob and Wendy own?	8	4	14
23	19	0	no	car	FILLER	FILLER	Jeff is a man from the US. How many hours do you think Jeff spent in a car last week?	10	2	30
23	20	0	no	calls	FILLER	FILLER	Lisa is a woman from the US. How many phone calls do you think Lisa made last week?	14	1	25
23	21	0	no	correct2	a	fillers	Johnny and his brother are looking forward to the holidays. How many days are in Johnny's favorite Christmas carol is 'The ... days of Christmas'?	12	12	12
23	22	0	no	plane	FILLER	FILLER	Gary is a man from the US. How many flights do you think Gary was on last year?	3	0	50
23	23	0	no	laundry	FILLER	FILLER	Peter is a man from the US. How many loads of laundry do you think Peter washed last month?	12	4	25
23	24	0	no	books	FILLER	FILLER	Nathalie is a woman from the US. How many books do you think Nathalie read last year?	25	1	75
23	25	0	no	speculation4	a	fillers	Amtrak operates trains in the US. How many minutes late was yesterday's 8:30 Amtrak train from NYC to Boston?	5	0	20
23	26	0	no	cook	FILLER	FILLER	Tony is a man from the US. How many meals do you think Tony cooked at home last month?	30	5	55
23	27	0	no	hair	FILLER	FILLER	Betty is a woman from the US. How many times do you think Betty washed her hair last month?	30	8	45
23	28	0	no	date	FILLER	FILLER	Trey and Tina are a couple from the US. How many times do you think Trey and Tina hired a babysitter last year?	15	1	50
23	29	0	no	concert	FILLER	FILLER	Zach is a man from the US. How many concerts do you think Zach went to last year?	6	0	25
23	30	0	no	correct1	b	fillers	No one knows exactly when the Roman alphabet was first invented. How many letters are in the modern alphabet?	26	26	26
23	31	0	no	coffee	FILLER	FILLER	Andy is a man from the US. How many cups of coffee do you think Andy drinks per day?	2	0	4
23	32	0	no	keys	FILLER	FILLER	Brendan is a man from the US. How many keys do you think are on Brendan's key chain?	4	1	10
23	33	0	no	workout	FILLER	FILLER	Jennifer is a woman from the US. How many times do you think Jennifer worked out last month?	12	0	24
23	34	0	no	dishwasher	FILLER	FILLER	Lily is a woman from the US. How many times do you think Lily ran her dishwasher last month?	8	4	15
23	35	0	no	takeout	FILLER	FILLER	Ralph is a man from the US. How many times do you think Ralph ordered take-out last month?	6	1	20
23	36	0	no	candy	FILLER	FILLER	Scott is a 12-year-old from the US. How many candy bars do you think Scott ate last month?	8	0	20
23	37	0	no	class	FILLER	FILLER	Erin is a first grade student in primary school. How many children do you think there are in Erin's class?	25	15	32
23	38	0	no	speculation3	b	fillers	Gina discovered a new band on the internet called 'This will destroy you'. How many albums will she buy?	1	0	2
23	39	0	no	cards	FILLER	FILLER	Wanda is a woman from the US. How many cards do you think Wanda has in her wallet?	3	1	10
23	40	0	no	beer	FILLER	FILLER	John is a man from the the US. How many beers do you think John drank last month?	25	0	60
23	41	0	no	burger	FILLER	FILLER	Joseph is a man from the US. How many burgers do you think Joseph ate last month?	4	0	15
23	42	0	no	football	FILLER	FILLER	Kyle is a teenager from the US. How many times do you think Kyle had football practice last month?	12	0	16
23	43	0	no	correct4	a	fillers	Everyone eventually has to face challenges and stand on their own feet.  How many feet does a person have?	2	2	2
24	1	1	no	hair	FILLER	FILLER	Betty is a woman from the US. How many times do you think Betty washed her hair last month?	14	4	30
24	2	1	no	date	FILLER	FILLER	Trey and Tina are a couple from the US. How many times do you think Trey and Tina hired a babysitter last year?	12	2	24
24	3	1	no	football	FILLER	FILLER	Kyle is a teenager from the US. How many times do you think Kyle had football practice last month?	20	0	24
24	4	1	no	correct1	a	fillers	No one knows exactly when the Roman alphabet was first invented. How many letters are in the modern alphabet?	26	16	26
24	5	1	no	burger	FILLER	FILLER	Joseph is a man from the US. How many burgers do you think Joseph ate last month?	10	2	16
