output_id	question_id	listNum	otherLang	itemName	cond	expt	prompt	answer
29	005	0	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own XXX feet.	2
29	006	0	no	movie	think	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie thinks that Nick saw XXX movies last year.	6
29	007	0	no	friends	think	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon thinks that Lelia has XXX friends.	12
29	008	0	no	cook	announce	inf	Tony is a man from the US. Nick has a sister, Emily. Emily announced to me that Tony cooked XXX meals at home last month.	20
29	009	0	no	correct3	FILLER	FILLER	My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men'. It's true that there are only XXX hours in a day.	24
29	010	0	no	shoes	announce	inf	Melanie is a woman from the US. Melanie has a colleague, Bob. Bob announced to me that Melanie owns XXX pairs of shoes.	10
29	011	0	no	tshirts	think	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca thinks that Liam has XXX T-shirts.	6
29	012	0	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The XXX days of Christmas'	12
29	013	0	no	class	think	inf	Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh thinks that there are XXX children in Erin's class.	22
29	014	0	no	facebook	announce	inf	Judith is a woman from the US. Judith has a brother, Bill. Bill announced to me that Judith has XXX Facebook friends.	100
29	015	0	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy XXX more of their albums.	2
29	016	0	no	coffee	think	inf	Andy is a man from the US. Andy has an aunt, Katherine. Katherine thinks that Andy drank XXX cups of coffee last week.	13
29	017	0	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least XXX weeks.	3
29	018	0	no	calls	announce	inf	Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin announced to me that Lisa made XXX phone calls last week.	5
29	019	0	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are XXX letters in the modern alphabet.	26
29	020	0	no	hair	announce	inf	Betty is a woman from the US. Betty works at an office with David. David announced to me that Betty washed her hair XXX times last month.	30
30	001	1	no	correct3	FILLER	FILLER	My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men'. It's true that there are only XXX hours in a day.	24
30	002	1	no	shoes	think	inf	Melanie is a woman from the US. Melanie has a colleague, Bob. Bob thinks that Melanie owns XXX pairs of shoes.	10
30	003	1	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most XXX years old.	2
30	004	1	no	restaurants	announce	inf	Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric announced to me that Sarah went to XXX restaurants last year.	100
30	005	1	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy XXX more of their albums.	2
30	006	1	no	coffee	announce	inf	Andy is a man from the US. Andy has an aunt, Katherine. Katherine announced to me that Andy drank XXX cups of coffee last week.	5
30	007	1	no	tshirts	announce	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca announced to me that Liam has XXX T-shirts.	55
30	008	1	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The XXX days of Christmas'	12
30	009	1	no	class	announce	inf	Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh announced to me that there are XXX children in Erin's class.	25
30	010	1	no	friends	announce	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon announced to me that Lelia has XXX friends.	14
30	011	1	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own XXX feet.	2
30	012	1	no	movie	announce	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie announced to me that Nick saw XXX movies last year.	101
30	013	1	no	speculation4	FILLER	FILLER	Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was XXX minutes late.	20
30	014	1	no	burger	think	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue thinks that Joseph ate XXX burgers last month.	10
30	015	1	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are XXX letters in the modern alphabet.	26
30	016	1	no	hair	think	inf	Betty is a woman from the US. Betty works at an office with David. David thinks that Betty washed her hair XXX times last month.	20
30	017	1	no	cook	think	inf	Tony is a man from the US. Nick has a sister, Emily. Emily thinks that Tony cooked XXX meals at home last month.	5
30	018	1	no	facebook	think	inf	Judith is a woman from the US. Judith has a brother, Bill. Bill thinks that Judith has XXX Facebook friends.	300
30	019	1	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least XXX weeks.	3
30	020	1	no	calls	think	inf	Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin thinks that Lisa made XXX phone calls last week.	3
31	001	0	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least XXX weeks.	6
31	002	0	no	calls	announce	inf	Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin announced to me that Lisa made XXX phone calls last week.	20
31	003	0	no	speculation4	FILLER	FILLER	Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was XXX minutes late.	20
31	004	0	no	burger	announce	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue announced to me that Joseph ate XXX burgers last month.	15
31	005	0	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy XXX more of their albums.	2
31	006	0	no	coffee	think	inf	Andy is a man from the US. Andy has an aunt, Katherine. Katherine thinks that Andy drank XXX cups of coffee last week.	7
31	007	0	no	correct3	FILLER	FILLER	My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men'. It's true that there are only XXX hours in a day.	24
31	008	0	no	shoes	announce	inf	Melanie is a woman from the US. Melanie has a colleague, Bob. Bob announced to me that Melanie owns XXX pairs of shoes.	20
31	009	0	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most XXX years old.	200
31	010	0	no	restaurants	think	inf	Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric thinks that Sarah went to XXX restaurants last year.	12
31	011	0	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The XXX days of Christmas'	12
31	012	0	no	class	think	inf	Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh thinks that there are XXX children in Erin's class.	25
31	013	0	no	facebook	announce	inf	Judith is a woman from the US. Judith has a brother, Bill. Bill announced to me that Judith has XXX Facebook friends.	200
31	014	0	no	tshirts	think	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca thinks that Liam has XXX T-shirts.	10
31	015	0	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own XXX feet.	2
31	016	0	no	movie	think	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie thinks that Nick saw XXX movies last year.	12
31	017	0	no	cook	announce	inf	Tony is a man from the US. Nick has a sister, Emily. Emily announced to me that Tony cooked XXX meals at home last month.	30
31	018	0	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are XXX letters in the modern alphabet.	26
31	019	0	no	hair	announce	inf	Betty is a woman from the US. Betty works at an office with David. David announced to me that Betty washed her hair XXX times last month.	12
31	020	0	no	friends	think	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon thinks that Lelia has XXX friends.	8
32	001	1	no	cook	think	inf	Tony is a man from the US. Nick has a sister, Emily. Emily thinks that Tony cooked XXX meals at home last month.	3
32	002	1	no	correct3	FILLER	FILLER	My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men'. It's true that there are only XXX hours in a day.	24
32	003	1	no	shoes	think	inf	Melanie is a woman from the US. Melanie has a colleague, Bob. Bob thinks that Melanie owns XXX pairs of shoes.	50
32	004	1	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own XXX feet.	2
32	005	1	no	movie	announce	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie announced to me that Nick saw XXX movies last year.	6
32	006	1	no	facebook	think	inf	Judith is a woman from the US. Judith has a brother, Bill. Bill thinks that Judith has XXX Facebook friends.	200
32	007	1	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most XXX years old.	10
32	008	1	no	restaurants	announce	inf	Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric announced to me that Sarah went to XXX restaurants last year.	8
32	009	1	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least XXX weeks.	2
32	010	1	no	calls	think	inf	Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin thinks that Lisa made XXX phone calls last week.	5
32	011	1	no	tshirts	announce	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca announced to me that Liam has XXX T-shirts.	4
32	012	1	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy XXX more of their albums.	5
32	013	1	no	coffee	announce	inf	Andy is a man from the US. Andy has an aunt, Katherine. Katherine announced to me that Andy drank XXX cups of coffee last week.	4
32	014	1	no	speculation4	FILLER	FILLER	Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was XXX minutes late.	10
32	015	1	no	burger	think	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue thinks that Joseph ate XXX burgers last month.	5
32	016	1	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The XXX days of Christmas'	12
32	017	1	no	class	announce	inf	Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh announced to me that there are XXX children in Erin's class.	30
32	018	1	no	friends	announce	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon announced to me that Lelia has XXX friends.	5
32	019	1	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are XXX letters in the modern alphabet.	26
32	020	1	no	hair	think	inf	Betty is a woman from the US. Betty works at an office with David. David thinks that Betty washed her hair XXX times last month.	5
33	001	0	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy XXX more of their albums.	3
33	002	0	no	coffee	think	inf	Andy is a man from the US. Andy has an aunt, Katherine. Katherine thinks that Andy drank XXX cups of coffee last week.	7
33	003	0	no	facebook	announce	inf	Judith is a woman from the US. Judith has a brother, Bill. Bill announced to me that Judith has XXX Facebook friends.	500
33	004	0	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least XXX weeks.	2
33	005	0	no	calls	announce	inf	Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin announced to me that Lisa made XXX phone calls last week.	20
33	006	0	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The XXX days of Christmas'	12
33	007	0	no	class	think	inf	Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh thinks that there are XXX children in Erin's class.	15
33	008	0	no	friends	think	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon thinks that Lelia has XXX friends.	20
33	009	0	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most XXX years old.	100
33	010	0	no	restaurants	think	inf	Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric thinks that Sarah went to XXX restaurants last year.	5
33	011	0	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own XXX feet.	2
33	012	0	no	movie	think	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie thinks that Nick saw XXX movies last year.	20
33	013	0	no	correct3	FILLER	FILLER	My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men'. It's true that there are only XXX hours in a day.	24
33	014	0	no	shoes	announce	inf	Melanie is a woman from the US. Melanie has a colleague, Bob. Bob announced to me that Melanie owns XXX pairs of shoes.	100
33	015	0	no	cook	announce	inf	Tony is a man from the US. Nick has a sister, Emily. Emily announced to me that Tony cooked XXX meals at home last month.	27
33	016	0	no	speculation4	FILLER	FILLER	Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was XXX minutes late.	15
33	017	0	no	burger	announce	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue announced to me that Joseph ate XXX burgers last month.	8
33	018	0	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are XXX letters in the modern alphabet.	26
33	019	0	no	hair	announce	inf	Betty is a woman from the US. Betty works at an office with David. David announced to me that Betty washed her hair XXX times last month.	30
33	020	0	no	tshirts	think	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca thinks that Liam has XXX T-shirts.	26
34	001	1	no	cook	think	inf	Tony is a man from the US. Nick has a sister, Emily. Emily thinks that Tony cooked XXX meals at home last month.	7
34	002	1	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are XXX letters in the modern alphabet.	26
34	003	1	no	hair	think	inf	Betty is a woman from the US. Betty works at an office with David. David thinks that Betty washed her hair XXX times last month.	30
34	004	1	no	correct3	FILLER	FILLER	My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men'. It's true that there are only XXX hours in a day.	12
34	005	1	no	shoes	think	inf	Melanie is a woman from the US. Melanie has a colleague, Bob. Bob thinks that Melanie owns XXX pairs of shoes.	10
34	006	1	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The XXX days of Christmas'	12
34	007	1	no	class	announce	inf	Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh announced to me that there are XXX children in Erin's class.	21
34	008	1	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy XXX more of their albums.	2
34	009	1	no	coffee	announce	inf	Andy is a man from the US. Andy has an aunt, Katherine. Katherine announced to me that Andy drank XXX cups of coffee last week.	20
34	010	1	no	friends	announce	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon announced to me that Lelia has XXX friends.	40
34	011	1	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most XXX years old.	10
34	012	1	no	restaurants	announce	inf	Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric announced to me that Sarah went to XXX restaurants last year.	40
34	013	1	no	facebook	think	inf	Judith is a woman from the US. Judith has a brother, Bill. Bill thinks that Judith has XXX Facebook friends.	100
34	014	1	no	tshirts	announce	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca announced to me that Liam has XXX T-shirts.	40
34	015	1	no	speculation4	FILLER	FILLER	Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was XXX minutes late.	10
34	016	1	no	burger	think	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue thinks that Joseph ate XXX burgers last month.	15
34	017	1	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own XXX feet.	2
34	018	1	no	movie	announce	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie announced to me that Nick saw XXX movies last year.	15
34	019	1	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least XXX weeks.	4
34	020	1	no	calls	think	inf	Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin thinks that Lisa made XXX phone calls last week.	50
35	001	0	no	speculation4	FILLER	FILLER	Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was XXX minutes late.	15
35	002	0	no	burger	announce	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue announced to me that Joseph ate XXX burgers last month.	2
35	003	0	no	friends	think	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon thinks that Lelia has XXX friends.	5
35	004	0	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy XXX more of their albums.	1
35	005	0	no	coffee	think	inf	Andy is a man from the US. Andy has an aunt, Katherine. Katherine thinks that Andy drank XXX cups of coffee last week.	6
35	006	0	no	tshirts	think	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca thinks that Liam has XXX T-shirts.	20
35	007	0	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are XXX letters in the modern alphabet.	26
35	008	0	no	hair	announce	inf	Betty is a woman from the US. Betty works at an office with David. David announced to me that Betty washed her hair XXX times last month.	20
35	009	0	no	cook	announce	inf	Tony is a man from the US. Nick has a sister, Emily. Emily announced to me that Tony cooked XXX meals at home last month.	0
35	010	0	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own XXX feet.	2
35	011	0	no	movie	think	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie thinks that Nick saw XXX movies last year.	2
35	012	0	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The XXX days of Christmas'	12
35	013	0	no	class	think	inf	Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh thinks that there are XXX children in Erin's class.	24
35	014	0	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least XXX weeks.	4
35	015	0	no	calls	announce	inf	Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin announced to me that Lisa made XXX phone calls last week.	100
35	016	0	no	correct3	FILLER	FILLER	My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men'. It's true that there are only XXX hours in a day.	24
35	017	0	no	shoes	announce	inf	Melanie is a woman from the US. Melanie has a colleague, Bob. Bob announced to me that Melanie owns XXX pairs of shoes.	50
35	018	0	no	facebook	announce	inf	Judith is a woman from the US. Judith has a brother, Bill. Bill announced to me that Judith has XXX Facebook friends.	120
35	019	0	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most XXX years old.	350
35	020	0	no	restaurants	think	inf	Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric thinks that Sarah went to XXX restaurants last year.	12
36	001	1	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The XXX days of Christmas'	12
36	002	1	no	class	announce	inf	Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh announced to me that there are XXX children in Erin's class.	30
36	003	1	no	tshirts	announce	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca announced to me that Liam has XXX T-shirts.	10
36	004	1	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy XXX more of their albums.	3
36	005	1	no	coffee	announce	inf	Andy is a man from the US. Andy has an aunt, Katherine. Katherine announced to me that Andy drank XXX cups of coffee last week.	5
36	006	1	no	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least XXX weeks.	2
36	007	1	no	calls	think	inf	Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin thinks that Lisa made XXX phone calls last week.	6
36	008	1	no	friends	announce	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon announced to me that Lelia has XXX friends.	8
36	009	1	no	speculation4	FILLER	FILLER	Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was XXX minutes late.	30
36	010	1	no	burger	think	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue thinks that Joseph ate XXX burgers last month.	4
36	011	1	no	facebook	think	inf	Judith is a woman from the US. Judith has a brother, Bill. Bill thinks that Judith has XXX Facebook friends.	400
36	012	1	no	cook	think	inf	Tony is a man from the US. Nick has a sister, Emily. Emily thinks that Tony cooked XXX meals at home last month.	15
36	013	1	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most XXX years old.	100
36	014	1	no	restaurants	announce	inf	Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric announced to me that Sarah went to XXX restaurants last year.	30
36	015	1	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own XXX feet.	2
36	016	1	no	movie	announce	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie announced to me that Nick saw XXX movies last year.	12
36	017	1	no	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are XXX letters in the modern alphabet.	26
36	018	1	no	hair	think	inf	Betty is a woman from the US. Betty works at an office with David. David thinks that Betty washed her hair XXX times last month.	25
36	019	1	no	correct3	FILLER	FILLER	My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men'. It's true that there are only XXX hours in a day.	24
36	020	1	no	shoes	think	inf	Melanie is a woman from the US. Melanie has a colleague, Bob. Bob thinks that Melanie owns XXX pairs of shoes.	2
37	001	0	yes	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The XXX days of Christmas'	12
37	002	0	yes	class	think	inf	Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh thinks that there are XXX children in Erin's class.	16
37	003	0	yes	correct1	FILLER	FILLER	No one knows exactly when the Roman alphabet was first invented. The letters correspond roughly to spoken sounds but not exactly. There are XXX letters in the modern alphabet.	26
37	004	0	yes	hair	announce	inf	Betty is a woman from the US. Betty works at an office with David. David announced to me that Betty washed her hair XXX times last month.	4
37	005	0	yes	speculation2	FILLER	FILLER	The Grongitts went to a barbecue party again last weekend. Mr Grongitts was very bored. He decided he would not visit another barbecue party for at least XXX weeks.	3
37	006	0	yes	calls	announce	inf	Lisa is a woman from the US. Lisa has a friend, Kevin. Kevin announced to me that Lisa made XXX phone calls last week.	8
37	007	0	yes	facebook	announce	inf	Judith is a woman from the US. Judith has a brother, Bill. Bill announced to me that Judith has XXX Facebook friends.	276
37	008	0	yes	correct3	FILLER	FILLER	My best friend always reminds me to take a break. She quotes Roald Dahl that 'a little nonsense now and then, is cherished by the wisest men'. It's true that there are only XXX hours in a day.	24
37	009	0	yes	shoes	announce	inf	Melanie is a woman from the US. Melanie has a colleague, Bob. Bob announced to me that Melanie owns XXX pairs of shoes.	26
37	010	0	yes	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most XXX years old.	300
37	011	0	yes	restaurants	think	inf	Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric thinks that Sarah went to XXX restaurants last year.	5
37	012	0	yes	speculation4	FILLER	FILLER	Amtrak operates trains in the US. The passengers know that delays are common.   Indeed, yesterday's 8:30 Amtrak train from NYC to Boston was XXX minutes late.	15
37	013	0	yes	burger	announce	inf	Joseph is a man from the US. Joseph lives next door to Sue. Sue announced to me that Joseph ate XXX burgers last month.	3
37	014	0	yes	tshirts	think	inf	Liam is a man from the US. Liam lives down the street from Rebecca. Rebecca thinks that Liam has XXX T-shirts.	25
37	015	0	yes	friends	think	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon thinks that Lelia has XXX friends.	50
37	016	0	yes	cook	announce	inf	Tony is a man from the US. Nick has a sister, Emily. Emily announced to me that Tony cooked XXX meals at home last month.	5
37	017	0	yes	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy XXX more of their albums.	1
37	018	0	yes	coffee	think	inf	Andy is a man from the US. Andy has an aunt, Katherine. Katherine thinks that Andy drank XXX cups of coffee last week.	14
37	019	0	yes	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own XXX feet.	2
37	020	0	yes	movie	think	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie thinks that Nick saw XXX movies last year.	20
38	001	0	no	correct4	FILLER	FILLER	Everyone eventually has to leave home and make their way in the world. You have to face earning a living and doing your own laundry. You have to stand on your own XXX feet.	two
38	002	0	no	movie	think	inf	Nick is a man from the US. Nick went to school with Stephanie. Stephanie thinks that Nick saw XXX movies last year.	12
38	003	0	no	speculation3	FILLER	FILLER	Gina discovered a new band on the internet. It's called 'This will destroy you' and she immediately purchased their debut album. As soon as she can afford it she intends to buy XXX more of their albums.	two
38	004	0	no	coffee	think	inf	Andy is a man from the US. Andy has an aunt, Katherine. Katherine thinks that Andy drank XXX cups of coffee last week.	ten
38	005	0	no	facebook	announce	inf	Judith is a woman from the US. Judith has a brother, Bill. Bill announced to me that Judith has XXX Facebook friends.	twenty
38	006	0	no	correct2	FILLER	FILLER	Johnny and his brother are looking forward to the holidays. They've made a gingerbread house and decorated the tree. Johnny's favorite Christmas carol is 'The XXX days of Christmas'	twelve
38	007	0	no	class	think	inf	Erin is a first grade student in primary school. Erin has an uncle, Josh. Josh thinks that there are XXX children in Erin's class.	twenty
38	008	0	no	friends	think	inf	Lelia is a woman from the US. Lelia lives around the corner from Brandon. Brandon thinks that Lelia has XXX friends.	ten
38	009	0	no	cook	announce	inf	Tony is a man from the US. Nick has a sister, Emily. Emily announced to me that Tony cooked XXX meals at home last month.	fifteen
38	010	0	no	speculation1	FILLER	FILLER	Corey and Charlotte are professional tuba players. They recently had a conversation about how old the tuba actually is. They concluded that the tuba is at most XXX years old.	one hundred
38	011	0	no	restaurants	think	inf	Sarah is a woman from the US. Sarah has an acquaintance, Eric. Eric thinks that Sarah went to XXX restaurants last year.	thirty
